timestamp,value
2019-07-07 10:20:10,23.9
2019-07-07 10:30:16,23.9
2019-07-07 10:40:13,23.9
2019-07-07 10:50:11,23.9
2019-07-07 11:00:18,23.9
2019-07-07 11:10:11,23.9
2019-07-07 11:20:13,23.9
2019-07-07 11:30:12,23.9
2019-07-07 11:40:13,23.9
2019-07-07 11:50:12,23.9
2019-07-07 12:00:16,23.9
2019-07-07 12:10:11,24.0
2019-07-07 12:20:12,23.9
2019-07-07 12:30:14,24.0
2019-07-07 12:40:13,24.0
2019-07-07 12:50:12,24.0
2019-07-07 13:00:16,24.0
2019-07-07 13:10:11,24.0
2019-07-07 13:20:13,24.0
2019-07-07 13:30:15,24.0
2019-07-07 13:40:13,24.0
2019-07-07 13:50:10,24.1
2019-07-07 14:00:16,24.1
2019-07-07 14:10:11,24.1
2019-07-07 14:20:10,24.1
2019-07-07 14:30:16,24.1
2019-07-07 14:40:14,24.1
2019-07-07 14:50:10,24.1
2019-07-07 15:00:16,24.1
2019-07-07 15:20:13,24.1
2019-07-07 15:30:15,24.2
2019-07-07 15:40:11,24.2
2019-07-07 15:50:13,24.2
2019-07-07 16:00:17,24.2
2019-07-07 16:10:13,24.2
2019-07-07 16:20:13,24.2
2019-07-07 16:30:15,24.2
2019-07-07 16:40:11,24.2
2019-07-07 16:50:13,24.1
2019-07-07 17:00:17,24.1
2019-07-07 17:10:13,24.1
2019-07-07 17:20:13,24.1
2019-07-07 17:30:17,24.1
2019-07-07 17:40:13,24.1
2019-07-07 17:50:13,24.1
2019-07-07 18:00:19,24.1
2019-07-07 18:10:13,24.0
2019-07-07 18:20:13,24.0
2019-07-07 18:30:15,24.0
2019-07-07 18:40:13,24.0
2019-07-07 18:50:10,24.0
2019-07-07 19:00:15,24.0
2019-07-07 19:10:13,24.0
2019-07-07 19:20:10,24.0
2019-07-07 19:30:14,23.9
2019-07-07 19:40:11,23.9
2019-07-07 19:50:11,23.9
2019-07-07 20:00:21,23.9
2019-07-07 20:10:10,23.9
2019-07-07 20:20:13,23.9
2019-07-07 20:30:15,23.9
2019-07-07 20:40:13,23.9
2019-07-07 20:50:13,23.9
2019-07-07 21:00:17,23.9
2019-07-07 21:10:13,23.9
2019-07-07 21:30:14,23.9
2019-07-07 21:40:13,23.9
2019-07-07 21:50:12,23.9
2019-07-07 22:00:15,23.9
2019-07-07 22:10:13,23.8
2019-07-07 22:20:13,23.8
2019-07-07 22:30:16,23.8
2019-07-07 22:40:13,23.8
2019-07-07 22:50:14,23.8
2019-07-07 23:00:14,23.8
2019-07-07 23:10:13,23.8
2019-07-07 23:20:11,23.8
2019-07-07 23:30:14,23.8
2019-07-07 23:40:13,23.8
2019-07-07 23:50:13,23.8
2019-07-08 00:00:15,23.8
2019-07-08 00:10:12,23.8
2019-07-08 00:20:13,23.8
2019-07-08 00:30:12,23.8
2019-07-08 00:40:13,23.7
2019-07-08 00:50:13,23.7
2019-07-08 01:00:15,23.7
2019-07-08 01:10:14,23.7
2019-07-08 01:20:11,23.7
2019-07-08 01:30:13,23.7
2019-07-08 01:40:11,23.7
2019-07-08 01:50:13,23.7
2019-07-08 02:00:16,23.7
2019-07-08 02:10:10,23.7
2019-07-08 02:20:13,23.7
2019-07-08 02:30:14,23.6
2019-07-08 02:40:13,23.6
2019-07-08 02:50:12,23.6
2019-07-08 03:00:18,23.6
2019-07-08 03:10:13,23.6
2019-07-08 03:20:13,23.6
2019-07-08 03:40:14,23.6
2019-07-08 03:50:11,23.6
2019-07-08 04:00:17,23.6
2019-07-08 04:10:11,23.6
2019-07-08 04:40:15,23.5
2019-07-08 04:50:16,23.5
2019-07-08 05:00:19,23.5
2019-07-08 05:20:16,23.5
2019-07-08 05:40:15,23.6
2019-07-08 05:50:17,23.7
2019-07-08 06:00:24,23.8
2019-07-08 06:10:15,23.8
2019-07-08 06:20:15,24.1
2019-07-08 06:30:20,24.1
2019-07-08 06:40:17,24.0
2019-07-08 06:50:19,24.0
2019-07-08 07:00:25,24.1
2019-07-08 07:10:14,24.1
2019-07-08 07:20:13,24.1
2019-07-08 07:30:18,24.1
2019-07-08 07:40:13,24.1
2019-07-08 07:50:11,24.2
2019-07-08 08:00:20,24.2
2019-07-08 08:10:11,24.3
2019-07-08 08:30:17,24.4
2019-07-08 08:40:12,24.5
2019-07-08 08:50:13,24.6
2019-07-08 09:00:25,24.6
2019-07-08 09:10:12,24.7
2019-07-08 09:20:11,24.8
